Servo ready
校正中 保持靜止校正完成
millis  GY_TO_servo_angle   ADC  
14881,52,396
14891,53,395
14901,54,395
14911,58,379
14921,58,400
14931,56,383
14941,54,407
14951,62,394
14961,50,383
14971,52,475
14981,52,418
14991,54,455
15001,54,479
15011,48,435
15021,58,432
15031,54,649
15041,56,418
15051,63,366
15061,56,385
15071,60,409
15081,55,409
15091,60,377
15101,54,412
15111,58,414
15121,56,407
15131,57,411
15141,58,412
15151,58,395
15161,55,435
15171,57,401
15181,58,414
15191,54,408
15201,61,410
15211,59,423
15221,61,418
15231,61,403
15241,60,397
15251,62,454
15261,61,400
15271,63,422
15281,63,408
15291,63,396
15301,63,410
15311,64,436
15321,64,403
15331,65,420
15341,64,423
15351,63,417
15361,64,410
15371,64,424
15381,64,421
15391,65,433
15401,65,428
15411,66,406
15421,65,416
15431,64,320
15441,64,452
15451,64,433
15461,66,422
15471,67,407
15481,66,420
15491,66,387
15501,69,427
15511,68,483
15521,68,486
15531,68,498
15541,68,462
15551,66,469
15561,67,438
15571,70,438
15581,77,445
15591,76,453
15601,76,596
15611,76,491
15621,77,524
15631,74,508
15641,74,472
15651,76,455
15661,76,475
15671,76,486
15681,76,482
15691,76,471
15701,78,489
15711,78,494
15721,78,492
15731,78,506
15741,77,491
15751,76,549
15761,76,506
15771,76,504
15781,75,498
15791,72,492
15801,76,506
15811,77,484
15821,81,512
15831,82,492
15841,82,483
15851,81,612
15861,80,509
15871,83,504
15881,84,627
15891,84,490
15901,82,511
15911,80,552
15921,81,521
15931,80,538
15941,86,529
15951,85,528
15961,83,530
15971,81,536
15981,80,542
15991,84,534
16001,87,520
16011,87,536
16021,87,538
16031,86,530
16041,86,550
16051,85,540
16061,87,564
16071,89,516
16081,89,545
16091,90,548
16101,94,556
16111,97,541
16121,87,572
16131,90,622
16141,90,549
16151,92,565
16161,92,566
16171,92,566
16181,90,572
16191,90,555
16201,90,565
16211,90,566
16221,92,576
16231,93,585
16241,93,560
16251,93,555
16261,94,583
16271,95,564
16281,96,564
16291,96,572
16301,95,585
16311,96,602
16321,96,582
16331,95,599
16341,94,627
16351,96,569
16361,96,603
16371,96,567
16381,96,591
16391,96,569
16401,100,582
16411,101,580
16421,102,574
16431,101,677
16441,99,640
16451,98,593
16461,102,618
16471,104,588
16481,103,597
16491,101,608
16501,101,624
16511,101,604
16521,103,640
16531,105,602
16541,104,604
16551,104,628
16561,104,656
16571,101,752
16581,106,658
16591,102,633
16601,98,617
16611,98,631
16621,107,621
16631,96,666
16641,100,632
16651,106,604
16661,108,628
16671,102,635
16681,102,599
16691,105,612
16701,106,630
16711,105,602
16721,106,621
16731,106,634
16741,108,640
16751,108,648
16761,108,628
16771,104,639
16781,106,639
16791,108,659
16801,112,677
16811,101,667
16821,103,670
16831,106,633
16841,106,630
16851,107,664
16861,110,633
16871,110,637
16881,110,635
16891,108,637
16901,108,708
16911,108,668
16921,108,679
16931,110,639
16941,110,651
16951,110,669
16961,110,687
16971,112,666
16981,112,680
16991,112,753
17001,113,669
17011,113,684
17021,113,667
17031,114,701
17041,112,736
17051,110,724
17061,112,704
17071,112,714
17081,113,692
17091,113,683
17101,114,664
17111,112,694
17121,112,687
17131,116,660
17141,114,675
17151,116,691
17161,114,679
17171,114,693
17181,115,675
17191,115,685
17201,116,681
17211,114,688
17221,113,694
17231,113,674
17241,116,693
17251,115,697
17261,118,697
17271,118,679
17281,117,691
17291,116,703
17301,117,756
17311,115,673
17321,114,734
17331,114,687
17341,117,715
17351,119,703
17361,119,718
17371,121,728
17381,119,741
17391,118,739
17401,118,690
17411,118,698
17421,117,725
17431,118,703
17441,118,709
17451,120,699
17461,118,692
17471,117,725
17481,118,786
17491,120,751
17501,120,703
17511,120,773
17521,120,815
17531,119,696
17541,120,727
17551,119,695
17561,119,709
17571,120,739
17581,120,728
17591,120,695
17601,122,711
17611,122,731
17621,121,714
17631,120,685
17641,120,723
17651,119,715
17661,119,723
17671,120,895
17681,122,703
17691,122,703
17701,122,704
17711,122,695
17721,122,703
17731,121,708
17741,121,733
17751,120,702
17761,121,739
17771,122,725
17781,121,703
17791,123,708
17801,123,728
17811,124,713
17821,123,715
17831,124,711
17841,126,723
17851,124,775
17861,124,723
17871,121,759
17881,124,755
17891,123,717
17901,125,736
17911,126,751
17921,127,715
17931,125,710
17941,126,729
17951,126,760
17961,126,723
17971,126,723
17981,127,758
17991,128,925
18001,128,738
18011,128,791
18021,128,811
18031,128,791
18041,129,760
18051,128,733
18061,127,759
18071,128,686
18081,129,729
18091,130,887
18101,130,736
18111,130,767
18121,130,751
18131,129,773
18141,130,791
18151,130,740
18161,130,815
18171,131,821
18181,130,823
18191,131,751
18201,132,767
18211,131,744
18221,132,779
18231,132,749
18241,132,777
18251,132,775
18261,133,799
18271,132,779
18281,132,767
18291,132,767
18301,131,771
18311,132,761
18321,133,783
18331,132,783
18341,133,779
18351,133,787
18361,134,773
18371,135,840
18381,134,821
18391,135,813
18401,135,783
18411,135,795
18421,135,784
18431,135,815
18441,136,787
18451,136,795
18461,136,770
18471,136,767
18481,136,792
18491,137,795
18501,136,783
18511,136,844
18521,138,800
18531,137,769
18541,138,777
18551,138,784
18561,138,806
18571,138,783
18581,138,823
18591,138,798
18601,137,789
18611,137,786
18621,138,829
18631,139,829
18641,138,821
18651,139,787
18661,139,793
18671,139,878
18681,140,795
18691,139,799
18701,140,824
18711,140,815
18721,140,798
18731,140,799
18741,141,787
18751,142,790
18761,142,800
18771,142,839
18781,141,815
18791,141,804
18801,141,812
18811,141,819
18821,141,806
18831,141,832
18841,142,831
18851,143,821
18861,143,813
18871,142,900
18881,142,823
18891,142,831
18901,142,813
18911,142,816
18921,142,848
18931,143,815
18941,143,813
18951,142,806
18961,142,863
18971,142,807
18981,143,815
18991,144,815
19001,144,808
19011,145,811
19021,145,866
19031,145,823
19041,144,863
19051,144,855
19061,144,879
19071,144,853
19081,145,825
19091,146,825
19101,146,871
19111,146,839
19121,144,856
19131,144,1023
19141,144,863
19151,144,859
19161,144,843
19171,144,827
19181,145,828
19191,146,832
19201,146,837
19211,145,898
19221,145,876
19231,144,823
19241,144,839
19251,144,825
19261,144,832
19271,145,837
19281,146,847
19291,146,867
19301,146,883
19311,146,831
19321,146,821
19331,146,847
19341,146,832
19351,145,856
19361,144,819
19371,146,832
19381,146,829
19391,146,855
19401,145,826
19411,146,817
19421,145,837
19431,146,856
19441,145,854
19451,145,832
19461,146,823
19471,144,871
19481,144,813
19491,146,820
19501,146,827
19511,147,834
19521,148,829
19531,146,848
19541,146,863
19551,147,958
19561,146,847
19571,144,854
19581,145,855
19591,144,850
19601,146,855
19611,146,824
19621,144,839
19631,145,818
19641,147,879
19651,147,843
19661,144,853
19671,146,871
19681,143,837
19691,142,823
19701,142,875
19711,145,911
